% The multi-feature digit dataset
% -------------------------------
% 
% Oowned and donated by:
% ----------------------
% 
% Robert P.W. Duin
% Department of Applied Physics 
% Delft University of Technology 
% P.O. Box 5046, 2600 GA Delft
% The Netherlands
% 
% email: duin@ph.tn.tudelft.nl
% http : //www.ph.tn.tudelft.nl/~duin
% tel +31 15 2786143
% 
% Usage
% -----
% A slightly different version of the database is used in
% 
% M. van Breukelen, R.P.W. Duin, D.M.J. Tax, and J.E. den Hartog, Handwritten
%      digit recognition by combined classifiers, Kybernetika, vol. 34, no. 4,
%      1998, 381-386.
% 
% M. van Breukelen and R.P.W. Duin, Neural Network Initialization by Combined
%      Classifiers, in: A.K. Jain, S. Venkatesh, B.C. Lovell (eds.), ICPR'98,
%      Proc. 14th Int. Conference on Pattern Recognition (Brisbane, Aug. 16-20),
% 
% The database as it is is used in:
% 
% A.K. Jain, R.P.W. Duin, J. Mao, Statisitcal Pattern Recognition: A Review,
%      in preparation
% 
% Description
% -----------
% 
% This dataset consists of features of handwritten numerals (`0'--`9')
% extracted from a collection of Dutch utility maps. 200 patterns per
% class (for a total of 2,000 patterns) have been digitized in  binary
% images. These digits are represented in terms of the following six
% feature sets (files): 
% 
% 1. mfeat-fou: 76 Fourier coefficients of the character shapes; 
% 2. mfeat-fac: 216 profile correlations; 
% 3. mfeat-kar: 64 Karhunen-Love coefficients; 
% 4. mfeat-pix: 240 pixel averages in 2 x 3 windows; 
% 5. mfeat-zer: 47 Zernike moments; 
% 6. mfeat-mor: 6 morphological features. 
% 
% In each file the 2000 patterns are stored in ASCI on 2000 lines. The
% first 200 patterns are of class `0', followed by sets of 200 patterns
% for each of the classes `1' - `9'. Corresponding patterns in different
% feature sets (files) correspond to the same original character.
% 
% The source image dataset is lost. Using the pixel-dataset (mfeat-pix)
% sampled versions of the original images may be obtained (15 x 16 pixels).
% 
% Total number of instances:
% --------------------------
% 2000 (200 instances per class)
% 
% Total number of attributes:
% ---------------------------
% 649 (distributed over 6 datasets,see above)
% 
% no missing attributes
% 
% Total number of classes:
% ------------------------
% 10
% 
% Format:
% ------
% 6 files, see above.
% Each file contains 2000 lines, one for each instance.
% Attributes are SPACE separated and can be loaded by Matlab as
% > load filename
% No missing attributes. Some are integer, others are real.
% 
%
% Information about the dataset
% CLASSTYPE: nominal
% CLASSINDEX: last
%

@relation mfeat

@attribute att1 REAL 
@attribute att2 REAL 
@attribute att3 REAL 
@attribute att4 REAL 
@attribute att5 REAL
@attribute att6 REAL
@attribute att7 REAL
@attribute att8 REAL
@attribute att9 REAL
@attribute att10 REAL
@attribute att11 REAL
@attribute att12 REAL
@attribute att13 REAL
@attribute att14 REAL
@attribute att15 REAL
@attribute att16 REAL
@attribute att17 REAL
@attribute att18 REAL
@attribute att19 REAL
@attribute att20 REAL
@attribute att21 REAL
@attribute att22 REAL
@attribute att23 REAL
@attribute att24 REAL
@attribute att25 REAL
@attribute att26 REAL
@attribute att27 REAL
@attribute att28 REAL
@attribute att29 REAL
@attribute att30 REAL
@attribute att31 REAL
@attribute att32 REAL
@attribute att33 REAL
@attribute att34 REAL
@attribute att35 REAL
@attribute att36 REAL
@attribute att37 REAL
@attribute att38 REAL
@attribute att39 REAL
@attribute att40 REAL
@attribute att41 REAL
@attribute att42 REAL
@attribute att43 REAL
@attribute att44 REAL
@attribute att45 REAL
@attribute att46 REAL
@attribute att47 REAL
@attribute att48 REAL
@attribute att49 REAL
@attribute att50 REAL
@attribute att51 REAL
@attribute att52 REAL
@attribute att53 REAL
@attribute att54 REAL
@attribute att55 REAL
@attribute att56 REAL
@attribute att57 REAL
@attribute att58 REAL
@attribute att59 REAL
@attribute att60 REAL
@attribute att61 REAL
@attribute att62 REAL
@attribute att63 REAL
@attribute att64 REAL
@attribute att65 REAL
@attribute att66 REAL
@attribute att67 REAL
@attribute att68 REAL
@attribute att69 REAL
@attribute att70 REAL
@attribute att71 REAL
@attribute att72 REAL
@attribute att73 REAL
@attribute att74 REAL
@attribute att75 REAL
@attribute att76 REAL
@attribute att77 REAL
@attribute att78 REAL
@attribute att79 REAL
@attribute att80 REAL
@attribute att81 REAL
@attribute att82 REAL
@attribute att83 REAL
@attribute att84 REAL
@attribute att85 REAL
@attribute att86 REAL
@attribute att87 REAL
@attribute att88 REAL
@attribute att89 REAL
@attribute att90 REAL
@attribute att91 REAL
@attribute att92 REAL
@attribute att93 REAL
@attribute att94 REAL
@attribute att95 REAL
@attribute att96 REAL
@attribute att97 REAL
@attribute att98 REAL
@attribute att99 REAL
@attribute att100 REAL
@attribute att101 REAL
@attribute att102 REAL
@attribute att103 REAL
@attribute att104 REAL
@attribute att105 REAL
@attribute att106 REAL
@attribute att107 REAL
@attribute att108 REAL
@attribute att109 REAL
@attribute att110 REAL
@attribute att111 REAL
@attribute att112 REAL
@attribute att113 REAL
@attribute att114 REAL
@attribute att115 REAL
@attribute att116 REAL
@attribute att117 REAL
@attribute att118 REAL
@attribute att119 REAL
@attribute att120 REAL
@attribute att121 REAL
@attribute att122 REAL
@attribute att123 REAL
@attribute att124 REAL
@attribute att125 REAL
@attribute att126 REAL
@attribute att127 REAL
@attribute att128 REAL
@attribute att129 REAL
@attribute att130 REAL
@attribute att131 REAL
@attribute att132 REAL
@attribute att133 REAL
@attribute att134 REAL
@attribute att135 REAL
@attribute att136 REAL
@attribute att137 REAL
@attribute att138 REAL
@attribute att139 REAL
@attribute att140 REAL
@attribute att141 REAL
@attribute att142 REAL
@attribute att143 REAL
@attribute att144 REAL
@attribute att145 REAL
@attribute att146 REAL
@attribute att147 REAL
@attribute att148 REAL
@attribute att149 REAL
@attribute att150 REAL
@attribute att151 REAL
@attribute att152 REAL
@attribute att153 REAL
@attribute att154 REAL
@attribute att155 REAL
@attribute att156 REAL
@attribute att157 REAL
@attribute att158 REAL
@attribute att159 REAL
@attribute att160 REAL
@attribute att161 REAL
@attribute att162 REAL
@attribute att163 REAL
@attribute att164 REAL
@attribute att165 REAL
@attribute att166 REAL
@attribute att167 REAL
@attribute att168 REAL
@attribute att169 REAL
@attribute att170 REAL
@attribute att171 REAL
@attribute att172 REAL
@attribute att173 REAL
@attribute att174 REAL
@attribute att175 REAL
@attribute att176 REAL
@attribute att177 REAL
@attribute att178 REAL
@attribute att179 REAL
@attribute att180 REAL
@attribute att181 REAL
@attribute att182 REAL
@attribute att183 REAL
@attribute att184 REAL
@attribute att185 REAL
@attribute att186 REAL
@attribute att187 REAL
@attribute att188 REAL
@attribute att189 REAL
@attribute att190 REAL
@attribute att191 REAL
@attribute att192 REAL
@attribute att193 REAL
@attribute att194 REAL
@attribute att195 REAL
@attribute att196 REAL
@attribute att197 REAL
@attribute att198 REAL
@attribute att199 REAL
@attribute att200 REAL
@attribute att201 REAL
@attribute att202 REAL
@attribute att203 REAL
@attribute att204 REAL
@attribute att205 REAL
@attribute att206 REAL
@attribute att207 REAL
@attribute att208 REAL
@attribute att209 REAL
@attribute att210 REAL
@attribute att211 REAL
@attribute att212 REAL
@attribute att213 REAL
@attribute att214 REAL
@attribute att215 REAL
@attribute att216 REAL
@attribute att217 REAL
@attribute att218 REAL
@attribute att219 REAL
@attribute att220 REAL
@attribute att221 REAL
@attribute att222 REAL
@attribute att223 REAL
@attribute att224 REAL
@attribute att225 REAL
@attribute att226 REAL
@attribute att227 REAL
@attribute att228 REAL
@attribute att229 REAL
@attribute att230 REAL
@attribute att231 REAL
@attribute att232 REAL
@attribute att233 REAL
@attribute att234 REAL
@attribute att235 REAL
@attribute att236 REAL
@attribute att237 REAL
@attribute att238 REAL
@attribute att239 REAL
@attribute att240 REAL
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0,0,3,6,4,4,6,6,4,4,4,3,1,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,5,1,3,6,6,6,6,5,2,2,3,5,6,6,6,6,5,4,6,6,6,6,2,0,0,0,0,6,6,6,6,5,3,6,6,6,3,0,0,0,0,3,6,6,6,6,1,0,1,2,1,0,0,0,0,3,6,6,6,6,2,0,0,0,0,0,0,0,0,2,6,6,6,6,4,0,0,0,0,0,0,0,0,3,6,6,6,6,6,0,0,0,0,0,0,0,0,3,6,6,6,6,6,2,0,0,0,0,0,0,0,2,6,6,6,6,3,1,0,0,0,0,0,0,0,0,6,6,6,6,2,0,0,0,0,0,0,0,0,0,1,6,6,6,4,0,0,0,0,0,0,0,0,0,0,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,6,6,6,6,1,0,0,0,0,0,0,0,0,0,5,6,6,6,6,6,6,6,6,6,5,0,0,0,0,3,4,4,4,4,4,4,4,4,4,3,0,0,3
0,0,0,0,3,4,5,6,6,5,4,3,0,0,0,0,0,1,5,6,6,6,6,6,6,6,6,5,1,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,1,0,0,4,6,6,6,4,0,2,4,5,6,6,6,5,0,0,4,6,6,6,2,0,0,0,0,6,6,6,6,0,2,6,6,6,4,0,0,0,0,3,6,6,6,6,0,5,6,6,6,2,0,0,0,3,6,6,6,6,2,0,0,1,2,1,0,0,0,1,5,6,6,6,4,0,0,0,0,0,0,0,0,3,6,6,6,6,5,0,0,0,0,0,0,1,4,6,6,6,6,4,3,0,0,0,0,0,1,4,6,6,6,6,6,2,0,0,0,0,0,0,5,6,6,6,6,5,2,0,0,0,0,0,0,0,0,6,6,6,6,6,4,0,0,0,0,0,0,0,0,2,6,6,6,6,6,6,6,4,4,4,3,1,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,3,0,0,3,4,4,4,4,4,4,4,4,4,4,4,3,0,3
0,0,0,1,4,4,4,5,6,6,5,1,0,0,0,0,1,4,6,6,6,6,6,6,6,6,6,3,0,0,1,6,6,6,6,6,4,2,2,4,6,6,6,6,2,5,6,6,6,3,0,0,0,0,0,1,6,6,6,5,4,6,6,4,0,0,0,0,0,0,1,6,6,6,3,4,6,6,3,0,0,0,0,0,0,5,6,6,6,2,1,4,3,0,0,0,0,0,0,5,6,6,6,3,0,0,0,0,0,0,0,0,1,5,6,6,6,5,0,0,0,0,0,0,0,0,1,5,6,6,6,3,0,0,0,0,0,0,0,0,1,6,6,6,5,1,0,0,0,0,0,0,0,0,1,6,6,6,5,0,0,0,0,0,0,0,0,0,2,6,6,6,6,1,0,0,0,0,0,0,0,0,0,6,6,6,6,1,0,0,0,0,0,0,0,0,0,0,6,6,6,6,5,2,1,0,1,1,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,3,0,0,0,0,3,4,4,4,4,4,4,4,4,4,3,0,3
0,0,0,0,1,3,6,6,6,6,6,5,1,0,0,0,0,2,5,6,6,3,2,3,6,6,6,5,0,0,3,5,6,6,6,2,0,0,0,3,6,6,6,0,0,6,6,6,6,3,0,0,0,0,6,6,6,6,0,0,1,2,2,1,0,0,0,0,3,6,6,6,2,0,0,0,0,0,0,0,0,0,0,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,6,6,6,3,0,0,0,0,0,0,0,0,0,3,6,6,6,3,0,0,0,0,0,0,0,0,0,3,6,6,6,5,1,0,0,0,0,0,0,0,1,5,6,6,6,3,0,0,0,0,0,0,0,0,3,6,6,6,6,2,0,0,0,0,0,0,0,0,4,6,6,6,5,1,0,0,0,0,0,0,0,0,2,6,6,6,6,0,0,0,0,1,2,1,0,0,0,6,6,6,6,6,5,4,4,5,6,6,6,5,1,0,1,4,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,1,3,4,4,3,2,3,4,4,4,0,3
2,6,6,6,5,4,2,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,5,1,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,2,0,0,0,0,6,6,6,6,5,5,6,6,6,6,3,0,0,0,0,6,6,6,5,0,0,6,6,6,6,4,0,0,0,0,1,2,2,0,0,2,6,6,6,6,5,0,0,0,0,0,0,0,0,1,6,6,6,6,6,2,0,0,0,0,0,0,0,0,2,6,6,6,6,4,0,0,0,0,0,0,0,0,0,0,6,6,6,6,2,0,0,0,0,0,0,0,0,0,4,6,6,6,4,0,0,0,0,0,0,0,0,0,3,6,6,6,6,2,0,0,0,0,0,0,0,0,2,6,6,6,6,2,0,0,0,0,0,0,0,0,0,1,6,6,6,6,2,0,0,0,0,0,0,0,0,0,2,6,6,6,6,5,2,2,1,1,1,0,0,0,0,1,6,6,6,6,6,6,6,6,6,6,4,1,0,0,0,4,4,4,4,4,4,4,4,4,4,4,1,3
3,4,6,6,6,6,6,6,6,6,6,5,4,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,5,6,6,6,6,1,0,2,5,6,6,6,6,1,0,3,6,6,6,3,0,0,0,4,6,6,6,6,3,0,0,3,4,1,0,0,0,3,6,6,6,6,6,1,0,0,0,0,0,0,0,0,3,6,6,6,6,6,0,0,0,0,0,0,0,1,2,5,6,6,6,5,1,0,0,0,0,0,0,0,6,6,6,6,6,3,0,0,0,0,0,0,0,0,0,6,6,6,6,6,0,0,0,0,0,0,0,0,0,3,6,6,6,6,6,0,0,0,0,0,0,0,0,3,6,6,6,6,6,2,0,0,0,0,0,0,0,0,3,6,6,6,5,1,0,0,0,0,0,0,0,0,0,4,6,6,6,3,0,0,0,0,0,0,0,0,3,6,6,6,6,6,6,3,1,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,5,1,0,3,4,4,4,4,4,4,4,4,4,4,4,4,2,3
2,6,6,6,6,6,6,6,6,6,6,6,6,5,1,4,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,3,0,1,3,6,6,6,6,6,0,5,6,6,6,4,0,0,0,1,6,6,6,6,6,0,3,6,6,6,6,0,0,0,3,6,6,6,6,5,0,1,5,6,4,1,0,0,2,6,6,6,6,6,1,0,0,0,0,0,0,0,0,4,6,6,6,6,6,0,0,0,0,0,0,0,0,5,6,6,6,6,4,1,0,0,0,0,0,0,0,0,6,6,6,6,1,0,0,0,0,0,0,0,0,0,3,6,6,6,5,0,0,0,0,0,0,0,0,2,6,6,6,6,3,0,0,0,0,0,0,0,0,0,4,6,6,6,2,0,0,0,0,0,0,0,0,1,5,6,6,6,3,0,0,0,0,0,0,0,0,2,6,6,6,6,6,4,2,2,2,2,1,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,5,0,0,0,3,4,4,4,4,4,4,4,4,4,4,3,0,0,3
0,1,4,6,6,6,5,5,6,6,6,5,1,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,0,0,1,6,6,6,6,4,0,0,4,6,6,6,6,3,0,2,6,6,6,6,3,0,0,3,6,6,6,6,3,0,0,1,2,2,2,0,0,0,4,6,6,6,6,3,0,0,0,0,0,0,0,0,0,5,6,6,6,6,2,0,0,0,0,0,0,0,0,0,4,6,6,6,5,0,0,0,0,0,0,0,0,2,6,6,6,6,6,1,0,0,0,0,0,0,0,0,4,6,6,6,6,2,0,0,0,0,0,0,0,5,6,6,6,6,5,1,0,0,0,0,0,0,0,1,6,6,6,6,5,1,0,0,0,0,0,0,0,0,5,6,6,6,4,0,0,0,0,0,0,0,0,0,1,6,6,6,6,2,0,0,0,0,0,0,0,0,5,6,6,6,6,6,0,0,0,0,0,0,0,0,2,6,6,6,6,6,6,5,5,6,6,6,6,3,0,0,3,4,4,4,4,4,4,4,4,4,4,4,1,0,3
1,4,4,4,4,4,4,4,5,5,4,4,4,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,3,6,6,6,6,3,0,0,0,0,4,6,6,6,4,0,1,2,2,1,0,0,0,0,1,6,6,6,6,3,0,0,0,0,0,0,0,0,1,5,6,6,6,5,1,0,0,0,0,0,0,1,4,6,6,6,6,5,1,0,0,0,0,0,0,3,6,6,6,6,6,3,0,0,0,0,0,0,0,5,6,6,6,6,5,1,0,0,0,0,0,0,0,5,6,6,6,6,5,1,0,0,0,0,0,0,0,5,6,6,6,6,5,0,0,0,0,0,0,0,0,4,6,6,6,6,3,0,0,0,0,0,0,0,0,2,6,6,6,6,3,0,0,0,0,0,0,0,0,0,3,6,6,6,6,5,2,2,2,2,2,2,1,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,1,4,4,4,4,4,4,4,4,4,4,1,0,0,3
0,0,3,4,6,6,6,6,6,6,6,6,6,3,0,0,5,6,6,6,6,6,6,6,6,6,6,6,6,4,0,5,6,6,6,5,2,2,2,5,6,6,6,6,6,0,5,6,6,3,0,0,0,0,3,6,6,6,6,6,5,6,6,6,0,0,0,0,0,3,6,6,6,6,2,6,6,6,6,0,0,0,0,1,6,6,6,6,6,0,1,4,3,1,0,0,0,2,6,6,6,6,6,5,0,0,0,0,0,0,0,3,6,6,6,6,6,3,0,0,0,0,0,1,5,6,6,6,6,6,6,3,0,0,0,0,0,1,5,6,6,6,6,4,0,0,0,0,0,0,0,1,6,6,6,6,6,5,1,0,0,0,0,0,0,0,6,6,6,6,6,3,0,0,0,0,0,0,0,0,0,6,6,6,6,4,0,0,0,0,0,0,0,0,0,0,6,6,6,6,5,2,2,2,2,2,2,2,1,0,0,5,6,6,6,6,6,6,6,6,6,6,6,6,2,0,0,1,3,4,4,4,4,4,4,4,4,4,4,1,3
0,0,0,2,2,4,6,4,2,0,0,0,0,0,0,0,1,5,6,6,6,6,6,6,5,1,0,0,0,0,1,5,6,6,6,6,6,6,6,6,6,2,0,0,0,6,6,6,6,5,2,5,6,6,6,6,3,0,0,0,6,6,6,6,3,0,0,4,6,6,6,3,0,0,0,6,6,6,6,3,0,0,5,6,6,6,1,0,0,0,3,6,6,6,2,0,4,6,6,6,3,0,0,0,0,0,0,2,1,1,5,6,6,6,5,1,0,0,0,0,0,0,0,2,5,6,6,6,4,0,0,0,0,0,0,0,0,3,6,6,6,6,2,0,0,0,0,0,0,0,0,3,6,6,6,5,1,0,0,0,0,0,0,0,0,1,6,6,6,6,3,0,0,0,0,0,0,0,0,0,3,6,6,6,6,4,0,2,2,2,2,2,2,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,5,1,0,1,5,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,3,4,4,4,2,2,2,2,2,2,2,1,3
0,1,4,4,4,5,6,5,5,5,1,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,3,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,5,1,0,6,6,6,4,0,0,0,3,6,6,6,6,6,1,0,6,6,6,6,1,0,0,0,4,6,6,6,3,0,0,6,6,6,6,3,0,0,2,6,6,6,6,3,0,0,3,6,6,3,0,0,0,3,6,6,6,5,0,0,0,0,0,0,0,0,0,1,5,6,6,6,1,0,0,0,0,0,0,0,0,1,5,6,6,6,3,0,0,0,0,0,0,0,0,2,5,6,6,6,5,1,0,0,0,0,0,0,0,3,6,6,6,6,5,0,0,0,0,0,0,0,0,2,5,6,6,6,4,0,0,0,0,0,0,0,0,3,6,6,6,6,6,1,0,2,4,4,4,4,1,0,3,6,6,6,6,6,6,6,6,6,6,6,6,6,0,2,6,6,6,6,6,6,6,6,6,6,6,6,5,0,0,0,2,4,4,4,4,4,2,2,4,2,0,0,3
0,3,4,4,4,6,6,5,4,4,4,4,3,0,0,3,6,6,6,6,6,6,6,6,6,6,6,6,5,0,1,6,6,6,6,6,3,2,4,5,6,6,6,6,2,0,6,6,6,6,2,0,0,0,0,6,6,6,6,6,3,6,6,5,1,0,0,0,0,4,6,6,6,6,2,1,5,6,2,0,0,0,0,0,6,6,6,6,5,0,0,0,0,0,0,0,0,0,0,6,6,6,6,1,0,0,0,0,0,0,0,0,0,3,6,6,6,6,0,0,0,0,0,0,0,0,0,4,6,6,6,6,5,0,0,0,0,0,0,0,0,5,6,6,6,6,3,0,0,0,0,0,0,0,0,1,6,6,6,5,1,0,0,0,0,0,0,0,0,0,5,6,6,6,1,0,0,0,0,0,0,0,0,0,3,6,6,6,3,0,0,0,0,0,0,0,0,0,3,6,6,6,6,3,1,0,0,0,0,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,3,0,0,0,2,4,4,4,4,4,4,4,4,4,4,3,3
0,0,0,1,5,6,6,6,6,5,3,1,0,0,0,0,0,2,6,6,6,6,6,6,6,6,6,3,0,0,0,1,5,6,6,6,6,6,6,6,6,6,6,5,1,0,5,6,6,6,5,3,0,4,6,6,6,6,6,5,0,0,2,2,1,0,0,0,2,6,6,6,6,6,4,0,0,0,0,0,0,0,0,0,3,6,6,6,6,3,0,0,0,0,0,0,0,0,3,6,6,6,6,6,0,0,0,0,0,0,0,0,0,6,6,6,6,6,3,0,0,0,0,0,0,0,0,4,6,6,6,6,3,0,0,0,0,0,0,0,1,5,6,6,6,6,3,0,0,0,0,0,0,1,3,6,6,6,6,4,1,0,0,0,0,0,0,3,6,6,6,6,5,1,0,0,0,0,0,0,0,5,6,6,6,6,6,1,0,0,0,0,0,0,0,0,6,6,6,6,6,6,5,4,2,0,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,6,2,0,3,4,4,4,4,4,4,4,4,4,4,4,4,2,3
0,1,4,4,5,6,6,6,6,3,1,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,2,0,0,5,6,6,6,6,4,4,4,6,6,6,6,3,0,0,4,6,6,6,3,0,0,0,1,6,6,6,5,0,0,6,6,6,6,1,0,0,0,0,6,6,6,6,0,0,6,6,6,3,0,0,0,0,2,6,6,6,3,0,0,3,6,6,3,0,0,0,3,6,6,6,6,3,0,0,0,0,2,0,0,0,3,6,6,6,6,3,0,0,0,0,0,0,0,0,2,6,6,6,6,2,0,0,0,0,0,0,0,0,0,6,6,6,6,6,0,0,0,0,0,0,0,0,0,2,6,6,6,6,1,0,0,0,0,0,0,0,0,1,6,6,6,6,1,0,0,0,0,0,0,0,0,0,3,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,5,4,4,4,5,5,1,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,0,0,0,2,4,4,4,4,4,4,4,4,4,4,3,3
0,0,0,0,3,5,5,5,6,5,4,3,0,0,0,0,0,3,6,6,6,6,6,6,6,6,6,2,0,0,0,3,6,1,0,0,0,2,5,6,6,6,6,0,0,1,6,6,0,0,0,0,0,0,4,6,6,6,0,0,6,6,6,0,0,0,0,0,1,6,6,6,4,0,0,5,6,6,4,0,0,0,1,6,6,6,6,0,0,0,3,6,6,5,0,0,0,4,6,6,5,1,0,0,0,0,2,2,0,0,2,5,6,6,4,0,0,0,0,0,0,0,0,0,5,6,6,6,6,1,0,0,0,0,0,0,0,0,2,6,6,6,4,1,0,0,0,0,0,0,0,0,0,6,6,6,3,0,0,0,0,0,0,0,0,0,0,0,6,6,6,3,0,0,0,0,0,0,0,0,0,0,3,6,6,6,3,0,0,0,0,0,0,0,0,0,0,1,6,6,6,6,4,2,0,1,2,1,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,3,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,3
5,6,6,6,6,6,6,6,6,6,6,6,3,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,5,0,5,6,6,6,6,6,5,3,6,6,6,6,6,6,1,0,3,4,5,6,6,2,0,6,6,6,6,6,6,5,0,0,0,0,0,0,0,0,1,5,6,6,6,6,6,0,0,0,0,0,0,0,0,1,5,6,6,6,6,4,0,0,0,0,0,0,0,5,6,6,6,6,6,6,0,0,0,0,0,0,0,0,1,6,6,6,6,6,6,0,0,0,0,0,0,0,0,4,6,6,6,6,6,5,0,0,0,0,0,0,0,3,6,6,6,6,6,4,0,0,0,0,0,0,0,2,6,6,6,6,6,6,3,0,0,0,0,0,0,0,0,1,6,6,6,6,5,1,0,0,0,0,0,0,0,2,5,6,6,6,6,1,0,0,0,0,0,0,3,5,6,6,6,6,6,6,6,2,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,4,3,0,0,1,4,4,4,4,4,4,4,4,4,4,4,3,3
0,0,0,3,6,6,6,6,6,3,0,0,0,0,0,0,0,5,6,6,6,6,6,6,6,6,5,1,0,0,0,0,6,6,6,4,0,1,5,6,6,6,5,0,0,0,1,6,6,6,2,0,0,0,6,6,6,6,1,0,0,1,5,5,1,0,0,0,0,6,6,6,6,2,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,0,0,2,6,6,6,6,0,0,0,0,0,0,0,0,0,3,6,6,6,6,5,0,0,0,0,0,0,0,1,5,6,6,6,6,5,1,0,0,0,0,0,0,5,6,6,6,5,2,0,0,0,0,0,0,0,0,2,6,6,6,4,0,0,0,0,0,0,0,0,0,1,6,6,6,5,1,0,0,0,0,0,0,0,0,3,6,6,6,4,0,0,0,0,0,0,0,0,0,3,6,6,6,6,5,2,2,1,0,0,0,0,0,0,0,5,6,6,6,6,6,6,6,6,6,5,1,0,0,0,0,3,4,4,4,4,4,4,4,4,4,1,0,0,3
0,1,4,4,4,5,5,4,2,0,0,0,0,0,0,1,6,6,6,6,6,6,6,6,6,3,0,0,0,0,4,6,6,6,6,4,6,6,6,6,6,3,0,0,0,6,6,6,6,3,0,1,5,6,6,6,6,1,0,0,5,6,6,3,0,0,0,0,6,6,6,6,5,0,0,0,0,0,0,0,0,0,3,6,6,6,6,4,0,0,0,0,0,0,0,0,0,1,6,6,6,6,3,0,0,0,0,0,0,0,0,0,2,6,6,6,5,1,0,0,0,0,0,0,0,0,1,6,6,6,5,1,0,0,0,0,0,0,0,1,4,6,6,6,6,2,0,0,0,0,0,0,0,1,6,6,6,6,6,3,0,0,0,0,0,0,0,0,5,6,6,6,6,4,0,0,0,0,0,0,0,0,3,6,6,6,6,5,0,0,0,0,0,0,0,0,1,5,6,6,6,6,5,1,0,0,0,0,0,0,0,5,6,6,6,6,6,6,6,4,4,4,4,4,3,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3
0,0,0,0,0,0,0,0,1,5,6,6,6,4,1,0,0,0,0,0,0,0,3,6,6,6,6,6,6,6,0,0,0,0,0,0,1,6,6,6,4,2,4,6,6,0,0,0,0,0,0,5,6,6,6,1,1,5,6,6,0,0,0,0,0,3,6,6,6,2,1,6,6,6,4,0,0,0,0,0,1,5,5,1,1,5,6,6,6,0,0,0,0,0,0,0,0,0,1,6,6,6,4,1,0,0,0,0,0,0,0,1,5,6,6,6,4,0,0,0,0,0,0,0,1,4,6,6,6,6,3,0,0,0,0,0,0,0,3,6,6,6,5,2,0,0,0,0,0,0,0,0,3,6,6,6,2,0,0,0,0,0,0,0,0,0,5,6,6,5,1,0,0,0,0,0,0,0,0,0,4,6,6,6,1,0,0,0,0,0,0,0,0,0,0,6,6,6,6,4,3,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,5,1,0,0,0,0,0,0,0,3,4,4,4,4,4,4,2,0,0,0,0,0,0,0,3
0,3,5,6,6,6,6,6,6,6,5,4,1,0,0,2,6,6,6,6,6,6,6,6,6,6,6,4,0,0,6,6,6,6,6,6,1,1,5,6,6,6,6,5,0,6,6,6,6,6,6,0,0,0,6,6,6,6,6,0,6,6,6,6,6,6,0,0,0,6,6,6,6,6,0,2,6,6,6,6,6,0,0,1,6,6,6,6,6,0,0,6,6,6,6,6,0,2,6,6,6,6,5,1,0,0,1,2,2,2,1,0,3,6,6,6,6,3,0,0,0,0,0,0,0,0,1,5,6,6,6,6,2,0,0,0,0,0,0,0,1,6,6,6,6,4,0,0,0,0,0,0,0,0,2,6,6,6,6,6,3,0,0,0,0,0,0,1,4,6,6,6,6,6,3,0,0,0,0,0,0,0,3,6,6,6,6,6,6,0,0,0,0,0,0,0,0,3,6,6,6,6,6,6,5,2,0,0,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,3,0,0,0,0,2,4,4,4,4,4,4,4,4,4,3,3
